Date,Task Type,Number of Steps,Ø Response Time (ms),Avg. Processing Time,Ø CPU Time,Ø DB Time (ms),Ø Time/DB Procedure Call (ms),Ø Wait Time (ms),Ø Roll In Time (ms),Ø Roll Wait Time,Ø Load + Gen. Time (ms),Ø Lock Time (ms),Avg. CPIC/RFC Time,Ø FE Network Time (ms),Ø GUI Time/Dialog Step,# Roundtrips,DB Data (KB),Number of VMC Calls,Total VMC CPU Time (s),Total VMC Elapsed Time,Average VMC CPU Time,Average VMC Elapsed Time
2026-04-09,WS-RFC,7207,222.14,31.98,25.29,147.07,1.05,17.79,1.12,14.93,2.69,0.61,39.26,0.0,0.0,7207,57656,0,0.0,0.0,0.0,0.0
2026-04-10,APC,191,1.49,0.74,0.3,0.15,0.33,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191,191,0,0.0,0.0,0.0,0.0
2026-04-10,AUTOABAP,88,3.06,1.53,0.61,0.31,0.12,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88,88,0,0.0,0.0,0.0,0.0
2026-04-10,AUTOCCMS,180,0.32,0.16,0.06,0.03,0.46,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180,180,0,0.0,0.0,0.0,0.0
2026-04-10,AUTORFC,8198,319.45,123.3,67.99,125.41,2.12,2.75,1.2,7.22,4.7,0.24,85.19,0.0,0.0,8198,155762,0,0.0,0.0,0.0,0.0
2026-04-10,AUTOTH,23,0.48,0.24,0.1,0.05,0.38,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,23,0,0.0,0.0,0.0,0.0
2026-04-10,BACKGROUND,3765,1749.2,349.84,753.16,624.88,13.8,42.84,9.33,85.57,46.63,6.55,5.18,0.0,0.0,3765,1848615,0,0.0,0.0,0.0,0.0
2026-04-10,BGRFC Scheduler,175,2.54,1.27,0.51,0.25,0.13,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,175,0,0.0,0.0,0.0,0.0
2026-04-10,BGRFC Unit,177,3.8,1.9,0.76,0.38,0.3,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177,177,0,0.0,0.0,0.0,0.0
2026-04-10,BUFFER SYNC,94,2.32,1.16,0.46,0.23,0.24,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,94,0,0.0,0.0,0.0,0.0
2026-04-10,DAEMON,198,3.55,1.78,0.71,0.36,0.19,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,198,0,0.0,0.0,0.0,0.0
2026-04-10,DDLOG CLEANUP,198,4.94,2.47,0.99,0.49,0.4,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,198,0,0.0,0.0,0.0,0.0
2026-04-10,DEL. THCALL,143,3.28,1.64,0.66,0.33,0.23,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,143,0,0.0,0.0,0.0,0.0
2026-04-10,DIALOG,379828,216.8,91.31,29.64,66.91,2.99,21.18,1.5,3.17,7.76,2.98,0.0,24.53,78.95,1139484,17851916,97,3.42,5.13,0.04,0.05
2026-04-10,HTTP,292175,223.1,93.81,55.37,60.42,2.57,11.39,1.36,2.56,2.11,2.85,0.0,30.67,58.08,584350,7888725,10,7.68,11.52,0.77,1.15
2026-04-10,HTTPS,509085,299.33,172.47,51.56,62.01,1.96,8.74,3.01,3.79,4.55,2.63,0.0,15.05,33.12,2036340,20363400,58,9.42,14.13,0.16,0.24
2026-04-10,LR.RFC,90,0.91,0.46,0.18,0.09,0.45,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90,90,0,0.0,0.0,0.0,0.0
2026-04-10,NBR.BUFFER,123,1.18,0.59,0.24,0.12,0.36,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123,123,0,0.0,0.0,0.0,0.0
2026-04-10,RFC,9512,220.93,53.96,91.68,63.98,1.1,11.31,1.72,25.75,1.58,0.66,39.31,0.0,0.0,9512,190240,0,0.0,0.0,0.0,0.0
2026-04-10,RPCTH,193,1.29,0.64,0.26,0.13,0.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,193,0,0.0,0.0,0.0,0.0
2026-04-10,SPOOL,66,2.27,1.14,0.45,0.23,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66,66,0,0.0,0.0,0.0,0.0
2026-04-10,SYS. STARTUP,9,4.41,2.21,0.88,0.44,0.1,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0,0.0,0.0,0.0,0.0
2026-04-10,UI5-RFC,5005,213.61,104.71,30.26,62.16,1.6,16.47,0.91,12.37,2.54,0.21,25.11,0.0,0.0,5005,45045,0,0.0,0.0,0.0,0.0
2026-04-10,UPDATE,8424,1594.08,463.78,615.13,417.62,11.28,97.55,6.2,92.89,37.38,5.18,6.66,0.0,0.0,8424,1314144,0,0.0,0.0,0.0,0.0
2026-04-10,UPDATE2,7665,1253.47,250.69,435.22,972.99,8.6,67.72,15.33,25.75,18.86,3.61,1.27,0.0,0.0,7665,1165080,0,0.0,0.0,0.0,0.0
2026-04-10,WS-RFC,8024,353.23,124.76,73.0,137.87,1.34,17.6,1.31,24.22,2.06,0.9,51.61,0.0,0.0,8024,72216,0,0.0,0.0,0.0,0.0
2026-04-11,APC,155,0.65,0.32,0.13,0.06,0.34,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,155,0,0.0,0.0,0.0,0.0
2026-04-11,AUTOABAP,74,3.34,1.67,0.67,0.33,0.36,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,74,0,0.0,0.0,0.0,0.0
2026-04-11,AUTOCCMS,140,1.54,0.77,0.31,0.15,0.24,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,140,0,0.0,0.0,0.0,0.0
2026-04-11,AUTORFC,5102,222.07,82.32,34.67,89.1,1.77,15.99,1.23,29.1,4.09,1.59,26.13,0.0,0.0,5102,61224,0,0.0,0.0,0.0,0.0
2026-04-11,AUTOTH,141,4.59,2.29,0.92,0.46,0.25,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,141,0,0.0,0.0,0.0,0.0
2026-04-11,BACKGROUND,3449,1881.74,376.35,780.74,928.59,14.52,23.47,6.99,24.61,46.6,2.21,0.3,0.0,0.0,3449,903638,0,0.0,0.0,0.0,0.0
2026-04-11,BGRFC Scheduler,141,4.57,2.29,0.91,0.46,0.32,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,141,0,0.0,0.0,0.0,0.0
2026-04-11,BGRFC Unit,55,3.96,1.98,0.79,0.4,0.41,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,55,0,0.0,0.0,0.0,0.0
2026-04-11,BUFFER SYNC,141,0.95,0.47,0.19,0.09,0.33,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,141,0,0.0,0.0,0.0,0.0
2026-04-11,DAEMON,96,3.64,1.82,0.73,0.36,0.28,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,96,0,0.0,0.0,0.0,0.0
2026-04-11,DDLOG CLEANUP,136,2.13,1.06,0.43,0.21,0.37,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,136,0,0.0,0.0,0.0,0.0
2026-04-11,DEL. THCALL,110,3.91,1.95,0.78,0.39,0.24,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110,110,0,0.0,0.0,0.0,0.0
2026-04-11,DIALOG,700550,129.35,12.94,42.72,83.44,2.45,12.09,1.46,4.42,3.61,1.52,0.0,10.51,61.61,2802200,23818700,86,9.73,14.6,0.11,0.17
2026-04-11,HTTP,224814,254.6,117.27,48.55,66.83,2.06,16.33,1.67,4.72,5.63,1.74,0.0,21.45,51.73,449628,7643676,87,6.12,9.18,0.07,0.11
2026-04-11,HTTPS,667035,110.41,11.04,32.02,81.14,1.55,8.81,3.55,4.55,4.16,2.51,0.0,11.03,56.1,1334070,20678085,46,5.28,7.92,0.11,0.17
2026-04-11,LR.RFC,42,2.23,1.11,0.45,0.22,0.48,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42,42,0,0.0,0.0,0.0,0.0
2026-04-11,NBR.BUFFER,114,3.83,1.91,0.77,0.38,0.42,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114,114,0,0.0,0.0,0.0,0.0
2026-04-11,RFC,9070,319.14,107.57,80.1,129.07,2.9,2.4,0.67,7.14,1.69,1.79,35.01,0.0,0.0,9070,163260,0,0.0,0.0,0.0,0.0
2026-04-11,RPCTH,137,4.89,2.45,0.98,0.49,0.31,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,137,0,0.0,0.0,0.0,0.0
2026-04-11,SPOOL,166,4.56,2.28,0.91,0.46,0.48,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,166,0,0.0,0.0,0.0,0.0
2026-04-11,SYS. STARTUP,38,4.02,2.01,0.8,0.4,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,38,0,0.0,0.0,0.0,0.0
2026-04-11,UI5-RFC,9660,163.16,23.95,23.21,102.73,1.3,13.27,1.23,5.13,3.68,0.43,37.41,0.0,0.0,9660,86940,0,0.0,0.0,0.0,0.0
2026-04-11,UPDATE,4372,2892.53,958.69,786.13,1069.96,13.62,77.75,15.0,90.65,31.35,2.92,5.63,0.0,0.0,4372,2102932,0,0.0,0.0,0.0,0.0
2026-04-11,UPDATE2,9021,1725.91,749.02,430.77,489.57,9.46,56.55,16.04,117.02,24.14,6.45,9.27,0.0,0.0,9021,4438332,0,0.0,0.0,0.0,0.0
2026-04-11,WS-RFC,9656,201.12,89.85,44.31,52.0,2.98,14.96,1.16,10.27,4.11,0.37,44.69,0.0,0.0,9656,144840,0,0.0,0.0,0.0,0.0
2026-04-12,APC,77,0.37,0.18,0.07,0.04,0.22,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77,77,0,0.0,0.0,0.0,0.0
2026-04-12,AUTOABAP,9,2.58,1.29,0.52,0.26,0.23,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,9,0,0.0,0.0,0.0,0.0
2026-04-12,AUTOCCMS,62,4.11,2.06,0.82,0.41,0.06,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,62,0,0.0,0.0,0.0,0.0
2026-04-12,AUTORFC,2522,153.38,35.92,48.95,57.95,2.43,10.56,0.65,28.29,4.53,1.15,18.56,0.0,0.0,2522,40352,0,0.0,0.0,0.0,0.0
2026-04-12,AUTOTH,17,0.72,0.36,0.14,0.07,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,17,0,0.0,0.0,0.0,0.0
2026-04-12,BACKGROUND,3198,13022.59,4441.15,683.38,7837.49,9.57,60.56,18.46,124.66,33.1,263.13,2.62,0.0,0.0,3198,1036152,0,0.0,0.0,0.0,0.0
2026-04-12,BGRFC Scheduler,92,2.43,1.22,0.49,0.24,0.41,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,92,0,0.0,0.0,0.0,0.0
2026-04-12,BGRFC Unit,106,4.64,2.32,0.93,0.46,0.3,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,106,0,0.0,0.0,0.0,0.0
2026-04-12,BUFFER SYNC,193,2.86,1.43,0.57,0.29,0.3,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193,193,0,0.0,0.0,0.0,0.0
2026-04-12,DAEMON,146,4.42,2.21,0.88,0.44,0.24,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,146,0,0.0,0.0,0.0,0.0
2026-04-12,DDLOG CLEANUP,62,2.2,1.1,0.44,0.22,0.27,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62,62,0,0.0,0.0,0.0,0.0
2026-04-12,DEL. THCALL,21,1.16,0.58,0.23,0.12,0.21,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,21,0,0.0,0.0,0.0,0.0
2026-04-12,DIALOG,317149,1332.32,886.42,36.52,393.5,1.92,13.55,2.98,3.4,2.33,22.15,0.0,13.2,61.3,951447,13637407,25,4.71,7.06,0.19,0.28
2026-04-12,HTTP,480932,1389.76,928.44,55.32,393.55,2.09,6.52,1.87,5.36,5.93,43.26,0.0,31.07,58.9,1923728,18275416,25,7.43,11.15,0.3,0.45
2026-04-12,HTTPS,459548,1034.3,708.73,28.14,286.97,3.1,6.82,3.3,7.94,3.64,61.94,0.0,28.0,87.54,1378644,10110056,95,3.36,5.04,0.04,0.05
2026-04-12,LR.RFC,8,0.95,0.48,0.19,0.1,0.12,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,8,0,0.0,0.0,0.0,0.0
2026-04-12,NBR.BUFFER,143,4.15,2.08,0.83,0.42,0.48,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,143,0,0.0,0.0,0.0,0.0
2026-04-12,RFC,4599,189.86,58.44,32.06,93.01,2.76,6.34,1.05,19.24,1.46,1.7,33.39,0.0,0.0,4599,27594,0,0.0,0.0,0.0,0.0
2026-04-12,RPCTH,104,4.38,2.19,0.88,0.44,0.32,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104,104,0,0.0,0.0,0.0,0.0
2026-04-12,SPOOL,78,4.99,2.49,1.0,0.5,0.26,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,78,0,0.0,0.0,0.0,0.0
2026-04-12,SYS. STARTUP,81,3.59,1.8,0.72,0.36,0.38,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,81,0,0.0,0.0,0.0,0.0
2026-04-12,UI5-RFC,8740,192.99,19.3,75.56,123.35,1.01,7.76,0.93,6.15,1.86,0.47,44.3,0.0,0.0,8740,87400,0,0.0,0.0,0.0,0.0
2026-04-12,UPDATE,2194,5686.12,1137.22,634.93,8851.59,12.76,41.78,12.93,140.74,10.18,334.42,5.52,0.0,0.0,2194,1020210,0,0.0,0.0,0.0,0.0
2026-04-12,UPDATE2,9380,20208.02,12125.01,639.63,7400.47,8.65,42.91,17.36,89.8,49.45,593.4,3.15,0.0,0.0,9380,3592540,0,0.0,0.0,0.0,0.0
2026-04-12,WS-RFC,4639,234.6,107.78,69.36,44.43,2.33,13.04,0.75,23.39,3.48,0.7,63.17,0.0,0.0,4639,37112,0,0.0,0.0,0.0,0.0
2026-04-13,APC,118,1.91,0.96,0.38,0.19,0.41,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118,118,0,0.0,0.0,0.0,0.0
2026-04-13,AUTOABAP,92,1.34,0.67,0.27,0.13,0.41,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,92,0,0.0,0.0,0.0,0.0
2026-04-13,AUTOCCMS,40,3.39,1.7,0.68,0.34,0.2,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,40,0,0.0,0.0,0.0,0.0
2026-04-13,AUTORFC,4534,1548.87,1452.33,39.23,44.7,2.44,12.61,0.55,179.0,1.34,1.82,352.66,0.0,0.0,4534,31738,0,0.0,0.0,0.0,0.0
2026-04-13,AUTOTH,44,0.26,0.13,0.05,0.03,0.5,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44,44,0,0.0,0.0,0.0,0.0
2026-04-13,BACKGROUND,7212,20044.81,15982.2,697.98,3344.64,12.58,19.98,17.64,32.07,18.87,378.1,1.94,0.0,0.0,14424,2372748,0,0.0,0.0,0.0,0.0
2026-04-13,BGRFC Scheduler,116,2.32,1.16,0.46,0.23,0.2,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116,116,0,0.0,0.0,0.0,0.0
2026-04-13,BGRFC Unit,81,4.19,2.1,0.84,0.42,0.17,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81,81,0,0.0,0.0,0.0,0.0
2026-04-13,BUFFER SYNC,5,0.93,0.47,0.19,0.09,0.35,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,5,0,0.0,0.0,0.0,0.0
2026-04-13,DAEMON,74,0.52,0.26,0.1,0.05,0.26,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74,74,0,0.0,0.0,0.0,0.0
2026-04-13,DDLOG CLEANUP,76,1.78,0.89,0.36,0.18,0.22,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76,76,0,0.0,0.0,0.0,0.0
2026-04-13,DEL. THCALL,129,0.35,0.17,0.07,0.03,0.31,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129,129,0,0.0,0.0,0.0,0.0
2026-04-13,DIALOG,745781,473.17,72.04,22.66,356.13,2.48,20.33,3.14,7.79,2.0,43.49,0.0,24.61,69.09,1491562,8203591,48,4.95,7.42,0.1,0.15
2026-04-13,HTTP,643377,874.19,248.06,55.4,557.28,2.14,6.5,2.01,3.43,6.95,48.09,0.0,12.3,38.99,2573508,30238719,30,7.8,11.69,0.26,0.39
2026-04-13,HTTPS,292779,1047.17,750.25,40.93,231.21,1.93,18.77,2.06,6.45,6.0,16.93,0.0,16.24,87.61,1171116,8490591,41,3.31,4.96,0.08,0.12
2026-04-13,LR.RFC,38,1.12,0.56,0.22,0.11,0.47,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38,38,0,0.0,0.0,0.0,0.0
2026-04-13,NBR.BUFFER,175,1.24,0.62,0.25,0.12,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175,175,0,0.0,0.0,0.0,0.0
2026-04-13,RFC,5058,1555.55,1372.89,84.62,79.02,1.6,19.03,1.05,195.92,1.54,1.69,265.96,0.0,0.0,5058,55638,0,0.0,0.0,0.0,0.0
2026-04-13,RPCTH,79,4.22,2.11,0.84,0.42,0.14,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,79,0,0.0,0.0,0.0,0.0
2026-04-13,SPOOL,109,4.75,2.38,0.95,0.48,0.41,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,109,0,0.0,0.0,0.0,0.0
2026-04-13,SYS. STARTUP,105,0.36,0.18,0.07,0.04,0.24,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105,105,0,0.0,0.0,0.0,0.0
2026-04-13,UI5-RFC,4170,1582.33,1396.01,43.66,126.36,1.9,16.29,1.7,263.11,1.56,0.25,188.11,0.0,0.0,4170,70890,0,0.0,0.0,0.0,0.0
2026-04-13,UPDATE,5817,13471.86,4703.35,709.11,8013.85,5.88,45.55,6.79,46.74,30.55,115.0,0.98,0.0,0.0,11634,2262813,0,0.0,0.0,0.0,0.0
2026-04-13,UPDATE2,9095,11700.58,6844.88,670.18,4150.38,5.22,35.14,9.17,97.56,46.23,108.0,2.96,0.0,0.0,9095,1482485,0,0.0,0.0,0.0,0.0
2026-04-13,WS-RFC,8309,1756.96,1533.03,74.3,137.18,2.35,12.45,0.81,640.85,4.53,1.25,419.39,0.0,0.0,8309,166180,0,0.0,0.0,0.0,0.0
2026-04-14,APC,45,1.08,0.54,0.22,0.11,0.4,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,45,0,0.0,0.0,0.0,0.0
2026-04-14,AUTOABAP,57,4.27,2.13,0.85,0.43,0.2,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,57,0,0.0,0.0,0.0,0.0
2026-04-14,AUTOCCMS,145,2.71,1.35,0.54,0.27,0.36,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,145,0,0.0,0.0,0.0,0.0
2026-04-14,AUTORFC,8585,1485.03,1304.52,77.66,95.21,1.14,7.64,1.66,421.23,4.97,0.33,151.19,0.0,0.0,8585,103020,0,0.0,0.0,0.0,0.0
2026-04-14,AUTOTH,171,4.0,2.0,0.8,0.4,0.24,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,171,0,0.0,0.0,0.0,0.0
2026-04-14,BACKGROUND,2199,6703.17,2821.54,3017.41,794.46,12.08,69.76,10.9,29.26,28.84,2.69,3.98,0.0,0.0,2199,303462,0,0.0,0.0,0.0,0.0
2026-04-14,BGRFC Scheduler,31,0.36,0.18,0.07,0.04,0.46,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31,31,0,0.0,0.0,0.0,0.0
2026-04-14,BGRFC Unit,52,1.34,0.67,0.27,0.13,0.11,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,52,0,0.0,0.0,0.0,0.0
2026-04-14,BUFFER SYNC,127,0.47,0.23,0.09,0.05,0.08,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,127,0,0.0,0.0,0.0,0.0
2026-04-14,DAEMON,36,2.52,1.26,0.5,0.25,0.42,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,36,0,0.0,0.0,0.0,0.0
2026-04-14,DDLOG CLEANUP,91,0.42,0.21,0.08,0.04,0.43,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91,91,0,0.0,0.0,0.0,0.0
2026-04-14,DEL. THCALL,6,1.58,0.79,0.32,0.16,0.07,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,6,0,0.0,0.0,0.0,0.0
2026-04-14,DIALOG,389987,904.86,642.13,183.26,45.33,1.54,32.07,2.24,8.14,2.08,1.71,0.0,11.53,30.6,1559948,14039532,36,8.62,12.92,0.24,0.36
2026-04-14,HTTP,752902,637.41,373.41,108.07,83.44,3.1,69.4,2.79,3.46,3.1,2.0,0.0,14.99,76.43,3011608,32374786,64,2.17,3.26,0.03,0.05
2026-04-14,HTTPS,271230,875.79,572.41,222.51,59.93,2.06,17.22,3.0,8.25,3.73,2.45,0.0,10.48,73.69,813690,5695830,16,7.49,11.24,0.47,0.7
2026-04-14,LR.RFC,96,2.06,1.03,0.41,0.21,0.36,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96,96,0,0.0,0.0,0.0,0.0
2026-04-14,NBR.BUFFER,192,0.4,0.2,0.08,0.04,0.06,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192,192,0,0.0,0.0,0.0,0.0
2026-04-14,RFC,4504,1460.42,1318.49,27.76,109.72,2.49,4.44,0.82,256.38,4.71,0.86,243.58,0.0,0.0,4504,72064,0,0.0,0.0,0.0,0.0
2026-04-14,RPCTH,34,1.93,0.97,0.39,0.19,0.21,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34,34,0,0.0,0.0,0.0,0.0
2026-04-14,SPOOL,18,3.47,1.74,0.69,0.35,0.34,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,18,0,0.0,0.0,0.0,0.0
2026-04-14,SYS. STARTUP,120,3.31,1.66,0.66,0.33,0.23,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,120,0,0.0,0.0,0.0,0.0
2026-04-14,UI5-RFC,5583,1071.79,880.71,93.36,78.85,1.05,18.87,0.67,293.73,4.0,1.58,308.72,0.0,0.0,5583,50247,0,0.0,0.0,0.0,0.0
2026-04-14,UPDATE,8002,4267.33,1558.68,1684.09,1007.52,8.27,17.05,15.94,45.8,48.82,1.53,2.47,0.0,0.0,16004,2352588,0,0.0,0.0,0.0,0.0
2026-04-14,UPDATE2,7854,6249.18,2465.99,3078.3,625.4,11.97,79.5,6.26,134.49,37.89,8.38,6.57,0.0,0.0,7854,2183412,0,0.0,0.0,0.0,0.0
2026-04-14,WS-RFC,4588,2116.1,1886.37,82.38,138.6,1.29,8.75,1.04,248.53,1.65,0.28,517.7,0.0,0.0,4588,68820,0,0.0,0.0,0.0,0.0
2026-04-15,APC,52,4.07,2.03,0.81,0.41,0.46,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,52,0,0.0,0.0,0.0,0.0
2026-04-15,AUTOABAP,56,4.57,2.28,0.91,0.46,0.05,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56,56,0,0.0,0.0,0.0,0.0
2026-04-15,AUTOCCMS,126,1.6,0.8,0.32,0.16,0.17,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,126,0,0.0,0.0,0.0,0.0
2026-04-15,AUTORFC,8430,197.87,24.15,70.15,92.27,1.37,11.29,1.2,11.92,1.09,1.23,58.35,0.0,0.0,8430,143310,0,0.0,0.0,0.0,0.0
2026-04-15,AUTOTH,58,3.21,1.6,0.64,0.32,0.35,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58,58,0,0.0,0.0,0.0,0.0
2026-04-15,BACKGROUND,5721,2263.87,826.34,365.95,1048.9,10.28,22.67,18.67,68.81,20.74,9.58,1.23,0.0,0.0,11442,1830720,0,0.0,0.0,0.0,0.0
2026-04-15,BGRFC Scheduler,199,1.95,0.97,0.39,0.19,0.44,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199,199,0,0.0,0.0,0.0,0.0
2026-04-15,BGRFC Unit,47,1.0,0.5,0.2,0.1,0.41,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47,47,0,0.0,0.0,0.0,0.0
2026-04-15,BUFFER SYNC,78,3.56,1.78,0.71,0.36,0.48,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78,78,0,0.0,0.0,0.0,0.0
2026-04-15,DAEMON,106,1.68,0.84,0.34,0.17,0.11,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106,106,0,0.0,0.0,0.0,0.0
2026-04-15,DDLOG CLEANUP,179,1.81,0.9,0.36,0.18,0.23,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,179,179,0,0.0,0.0,0.0,0.0
2026-04-15,DEL. THCALL,109,3.04,1.52,0.61,0.3,0.38,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109,109,0,0.0,0.0,0.0,0.0
2026-04-15,DIALOG,787974,262.64,87.49,57.72,86.13,2.1,23.64,2.97,7.98,7.66,1.72,0.0,13.34,73.23,1575948,34670856,51,1.05,1.58,0.02,0.03
2026-04-15,HTTP,265205,200.7,49.21,34.67,86.6,3.44,23.66,3.26,7.52,6.57,0.85,0.0,33.02,33.38,795615,5304100,19,2.43,3.64,0.13,0.19
2026-04-15,HTTPS,451640,259.0,143.97,20.57,74.9,3.3,11.66,3.17,8.37,7.91,2.52,0.0,27.9,40.01,1354920,12194280,67,1.22,1.83,0.02,0.03
2026-04-15,LR.RFC,79,4.81,2.4,0.96,0.48,0.15,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,79,0,0.0,0.0,0.0,0.0
2026-04-15,NBR.BUFFER,12,4.7,2.35,0.94,0.47,0.28,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,12,0,0.0,0.0,0.0,0.0
2026-04-15,RFC,8589,275.27,198.32,20.29,49.76,1.94,6.91,1.74,24.01,1.86,0.49,36.27,0.0,0.0,8589,51534,0,0.0,0.0,0.0,0.0
2026-04-15,RPCTH,69,0.72,0.36,0.14,0.07,0.39,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69,69,0,0.0,0.0,0.0,0.0
2026-04-15,SPOOL,2,4.25,2.13,0.85,0.43,0.19,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0
2026-04-15,SYS. STARTUP,166,4.36,2.18,0.87,0.44,0.24,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166,166,0,0.0,0.0,0.0,0.0
2026-04-15,UI5-RFC,8224,361.31,139.13,91.91,124.63,2.88,5.65,0.79,7.99,1.37,1.4,71.75,0.0,0.0,8224,90464,0,0.0,0.0,0.0,0.0
